source_row_id,county_norm,precinct,target_match_norm,match_method,match_score,score_margin
48,TALLAPOOSA,ALEX CITY NATIONAL GUARD,ALEX CITY NATIONAL GUARD,exact,100.0,100.0
49,TALLAPOOSA,ALEX CITY FIRE LAKE HILL,ALEX CITY FIRE LAKE HILL,exact,100.0,100.0
50,TALLAPOOSA,HILLABEE BAPTIST CHURCH,HILLABEE BAPTIST CHURCH,exact,100.0,100.0
51,TALLAPOOSA,HACKNEYVILLE COMMUNITY CENTER,HACKNEYVILLE COMMUNITY CT,fuzzy,92.5925925925926,14.643874643874653
52,TALLAPOOSA,COWPENS VOTING HOUSE,,unmatched,76.0,4.75
53,TALLAPOOSA,NEW SITE TOWN HALL,NEW SITE TOWN HALL,exact,100.0,100.0
54,TALLAPOOSA,EAGLE CREEK VOTING HOUSE,EAGLE CREEK VOTING HOUSE,exact,100.0,100.0
55,TALLAPOOSA,DADEVILLE RECREATION CENTER,DADEVILLE RECREATION CENTER,exact,100.0,100.0
56,TALLAPOOSA,MANOY VOTING HOUSE,MANOY VOTING HOUSE,exact,100.0,100.0
57,TALLAPOOSA,NEW PACES PT. V.F.D.,NEW PACES PT V F D,exact,100.0,100.0
58,TALLAPOOSA,UNION COMMUNITY BUILDING,UNION COMMUNITY BUILDING,exact,100.0,100.0
59,TALLAPOOSA,SARDIS COMMUNITY BUILDING,SARDIS COMMUNITY BUILDING,exact,100.0,100.0
60,TALLAPOOSA,REELTOWN FIRE DEPARTMENT,REELTOWN FIRE DEPARTMENT,exact,100.0,100.0
61,TALLAPOOSA,TALLASSEE CITY HALL,TALLASSEE CITY HALL,exact,100.0,100.0
62,TALLAPOOSA,WALL STREET COMMUNITY CENTER,WALL STREET COMMUNITY CENTER,exact,100.0,100.0
63,TALLAPOOSA,CHURCHHILL VOTING HOUSE,,unmatched,76.0,10.857142857142861
64,TALLAPOOSA,MARYS CROSS RDS. VOTING HOUSE,,unmatched,86.79245283018868,1.2924528301886795
65,TALLAPOOSA,MT. LOVELY BAPTIST CHURCH,MOUNT LOVELY BAPTIST CHURCH,exact,100.0,100.0
66,TALLAPOOSA,BUTTSTON VOLUNTEER FIRE,BUTTSTON VOLUNTEER FIRE,exact,100.0,100.0
67,TALLAPOOSA,DAVISTON COMMUNITY CENTER,DAVISTON COMMUNITY CENTER,exact,100.0,100.0
68,TALLAPOOSA,JACKSONS GAP V.F.D.,JACKSONS GAP V F D,exact,100.0,100.0
69,TALLAPOOSA,ABSENTEE,,non_geographic,100.0,100.0
70,TALLAPOOSA,PROVISIONAL,,non_geographic,100.0,100.0
71,TUSCALOOSA,WHITSON CHURCH OF CHRIST,WHITSON CHURCH OF CHRIST,exact,100.0,100.0
72,TUSCALOOSA,WINDHAM SPRINGS BAPTIST,WINDHAM SPRINGS BAPTIST,exact,100.0,100.0
73,TUSCALOOSA,SHERIFFS FIRING RANGE,SHERIFF S FIRING RANGE,fuzzy,97.67441860465115,47.67441860465115
74,TUSCALOOSA,MAYFIELD FIRE,MAYFIELD FIRE,exact,100.0,100.0
75,TUSCALOOSA,MONTGOMERY FIRE DEPT.,MONTGOMERY FIRE DEPARTMENT,exact,100.0,100.0
76,TUSCALOOSA,SAMANTHA VFD,SAMANTHA VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
77,TUSCALOOSA,COUNTY ROAD CAMP 3,COUNTY ROAD CAMP,exact,100.0,100.0
78,TUSCALOOSA,STATION 2 CARROLLS CREEK,STATION 2 CARROLLS CREEK,exact,100.0,100.0
79,TUSCALOOSA,YELLOW CREEK FIRE DEPT.,YELLOW CREEK FIRE DEPARTMENT,exact,100.0,100.0
80,TUSCALOOSA,ANTIOCH BAPTIST CHURCH,,unmatched,85.5,5.5
81,TUSCALOOSA,TANNEHILL VLY BAPTIST,TANNEHILL VALLEY BAPTIST,fuzzy,93.33333333333333,7.833333333333329
82,TUSCALOOSA,LAKEVIEW FIRE,,unmatched,85.5,0.0
83,TUSCALOOSA,ABERNANT BAPTIST CHURCH,ABERNANT BAPTIST CHURCH,exact,100.0,100.0
84,TUSCALOOSA,G G HARDIN COMMUNITY CENTER,G G HARDIN COMMUNITY CENTER,exact,100.0,100.0
85,TUSCALOOSA,MARY PHELPS CENTER,MARY PHELPS CENTER,exact,100.0,100.0
86,TUSCALOOSA,CARROLLS CREEK BAPTIST,CARROLLS CREEK BAPTIST,exact,100.0,100.0
87,TUSCALOOSA,CHAPEL HILL BAPTIST,CHAPEL HILL BAPTIST,exact,100.0,100.0
88,TUSCALOOSA,ECHOLA VFD,ECHOLA VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
89,TUSCALOOSA,MOUNT OLIVE VFD,MOUNT OLIVE FIRE DEPARTMENT,fuzzy,95.0,9.5
90,TUSCALOOSA,FLATWOODS BAPTIST,FLATWOODS BAPTIST,exact,100.0,100.0
91,TUSCALOOSA,NORTHPORT CITY HALL,NORTHPORT CITY HALL,exact,100.0,100.0
92,TUSCALOOSA,VESTAVIA HILLS ELEMENTARY,VESTAVIA HILLS ELEMENTARY,exact,100.0,100.0
93,TUSCALOOSA,TUSCALOOSA ACADEMY,TUSCALOOSA ACADEMY,exact,100.0,100.0
94,TUSCALOOSA,HOLT ELEMENTARY,HOLT ELEMENTARY,exact,100.0,100.0
95,TUSCALOOSA,PETERSON COMMUNITY CHURCH,PETERSON COMMUNITY CHURCH,exact,100.0,100.0
96,TUSCALOOSA,JAYCEE PARK BOYS CLUB,JAYCEE PARK BOYS CLUB,exact,100.0,100.0
97,TUSCALOOSA,U OF A STUDENT REC/CTR.,U OF A STUDENT RECREATION CENTER,exact,100.0,100.0
98,TUSCALOOSA,TUSCALOOSA COURTHOUSE ANNEX,TUSCALOOSA COURTHOUSE ANNEX,exact,100.0,100.0
99,TUSCALOOSA,SPRAYBERRY REG ED CENTER,SPRAYBERRY REG ED CENTER,exact,100.0,100.0
100,TUSCALOOSA,NORTHPORT COMMUNITY CENTER,NORTHPORT COMMUNITY CENTER,exact,100.0,100.0
101,TUSCALOOSA,COKER FIRE DEPT.,COKER FIRE DEPARTMENT,exact,100.0,100.0
102,TUSCALOOSA,BUHL VFD STATION,BUHL VOLUNTEER FIRE DEPARTMENT STATION,exact,100.0,100.0
103,TUSCALOOSA,ELROD VFD STATION,ELROD VOLUNTEER FIRE DEPARTMENT STATION,exact,100.0,100.0
104,TUSCALOOSA,ROMULUS FIRE DEPT.,ROMULUS FIRE DEPARTMENT,exact,100.0,100.0
105,TUSCALOOSA,UNITY BAPTIST,UNITY BAPTIST,exact,100.0,100.0
106,TUSCALOOSA,STILLMAN COLL HAYS CTR,STILLMAN COLLEGE HAYS CENTER,fuzzy,94.33962264150944,8.839622641509436
107,TUSCALOOSA,MCDONALD HUGHES CC,MCDONALD HUGHES CC,exact,100.0,100.0
108,TUSCALOOSA,GREEN ACRES HEALTH CTR,GREEN ACRES HEALTH CENTER,exact,100.0,100.0
109,TUSCALOOSA,FORREST LAKE METHODIST,FOREST LAKE METHODIST,fuzzy,97.67441860465115,40.53156146179401
110,TUSCALOOSA,UNIV MALL,,unmatched,85.5,0.0
111,TUSCALOOSA,MCABEE CENTER,MCABEE CENTER,exact,100.0,100.0
112,TUSCALOOSA,COMMUNITY CHURCH COTTONDALE,COMMUNITY CHURCH COTTONDALE,exact,100.0,100.0
113,TUSCALOOSA,COTTONDALE METHODIST CHURCH,COTTONDALE METHODIST CHURCH,exact,100.0,100.0
114,TUSCALOOSA,MCFARLAND MALL,MCFARLAND MALL,exact,100.0,100.0
115,TUSCALOOSA,SKYLAND ELEMENTARY,SKYLAND ELEMENTARY,exact,100.0,100.0
116,TUSCALOOSA,OLD REX APPLIANCE BUILDING,OLD REX APPLIANCE BUILDING,exact,100.0,100.0
117,TUSCALOOSA,BOBBY MILLER ACTIVITY,BOBBY MILLER ACTIVITY,exact,100.0,100.0
118,TUSCALOOSA,DUNCANVILLE MIDDLE,DUNCANVILLE MIDDLE SCHOOL,fuzzy,95.0,52.57575757575758
119,TUSCALOOSA,COALING TOWN HALL,COALING TOWN HALL,exact,100.0,100.0
120,TUSCALOOSA,VANCE COMMUNITY CENTER,VANCE COMMUNITY CENTER,exact,100.0,100.0
121,TUSCALOOSA,HAGLER FIRE DEPT.,HAGLER FIRE DEPARTMENT,exact,100.0,100.0
122,TUSCALOOSA,BIG SANDY BAPTIST,BIG SANDY BAPTIST,exact,100.0,100.0
123,TUSCALOOSA,FOSTERS FIRE DEPT.,FOSTERS FIRE DEPARTMENT,exact,100.0,100.0
124,TUSCALOOSA,RALPH FIRE DEPT.,RALPH FIRE DEPARTMENT,exact,100.0,100.0
125,TUSCALOOSA,ABSENTEE,,non_geographic,100.0,100.0
126,TUSCALOOSA,PROVISIONAL,,non_geographic,100.0,100.0
127,WALKER,JASPER MALL,JASPER MALL,exact,100.0,100.0
128,WALKER,FARMSTEAD BAPTIST,FARMSTEAD BAPTIST,exact,100.0,100.0
129,WALKER,BETHEL ASSEMBLY OF GOD CHURCH,BETHEL ASSEMBLY OF GOD CHURCH,exact,100.0,100.0
130,WALKER,MEADOW/SMITH LIBRARY,MEADOW SMITH LIBRARY,exact,100.0,100.0
131,WALKER,CARBON HILL COMMUNITY CENTER,CARBON HILL COMMUNITY CENTER,exact,100.0,100.0
132,WALKER,TOWNLEY ODD FELLOWS,TOWNLEY ODD FELLOWS,exact,100.0,100.0
133,WALKER,MEMORIAL PARK NATATORIUM,MEMORIAL PARK NATATORIUM,exact,100.0,100.0
134,WALKER,WESTSIDE BAPTIST,WESTSIDE BAPTIST,exact,100.0,100.0
135,WALKER,OAKMAN SENIOR CITIZENS,,unmatched,90.0,38.57142857142858
136,WALKER,TUTWILER FIRE DEPARTMENT,TUTWILER FIRE DEPARTMENT,exact,100.0,100.0
137,WALKER,UNION HALL GOODSPRINGS,UNION HALL GOODSPRINGS,exact,100.0,100.0
138,WALKER,CORDOVA VFW BUILDING,CORDOVA VFW BUILDING,exact,100.0,100.0
139,WALKER,DORA CIVIC CENTER,DORA CIVIC CENTER,exact,100.0,100.0
140,WALKER,VALLEY JR. HIGH,VALLEY JR HIGH,exact,100.0,100.0
141,WALKER,SIPSEY SCHOOL,SIPSEY SCHOOL,exact,100.0,100.0
142,WALKER,EMPIRE UNION BUILDING,EMPIRE UNION BUILDING,exact,100.0,100.0
143,WALKER,CURRY-COMMUNITY CENTER,CURRY COMMUNITY CENTER,exact,100.0,100.0
144,WALKER,CORONA BAPTIST CHURCH,CORONA BAPTIST CHURCH,exact,100.0,100.0
145,WALKER,COPELAND FERRY FIRE DEPARTMENT,COPELAND FERRY FIRE DEPARTMENT,exact,100.0,100.0
146,WALKER,LIBERTY HILL CHURCH,LIBERTY HILL CHURCH,exact,100.0,100.0
147,WALKER,TWILLEY TOWN CHURCH,TWILLEY TOWN CHURCH,exact,100.0,100.0
148,WALKER,PARRISH HIGH SCHOOL GYM,,unmatched,85.5,0.0
149,WALKER,SARAGOSSA COMMUNITY CENTER,SARAGOSSA COMMUNITY CENTER,exact,100.0,100.0
150,WALKER,POCAHONAS FREEWILL BAPTIST,,unmatched,85.5,0.0
151,WALKER,ELDRIDGE CITY HALL,ELDRIDGE CITY HALL,exact,100.0,100.0
152,WALKER,KANSAS CITY HALL,KANSAS CITY HALL,exact,100.0,100.0
153,WALKER,RICES CHAPEL CHURCH,RICES CHAPEL CHURCH,exact,100.0,100.0
154,WALKER,BOLDO COMMUNITY CENTER,BOLDO COMMUNITY CENTER,exact,100.0,100.0
155,WALKER,TOWNLEY VOL. FIRE DEPT.,TOWNLEY VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
156,WALKER,ABUNDANT LIFE CHURCH,ABUNDANT LIFE CHURCH,exact,100.0,100.0
157,WALKER,THACH SCHOOL,THACH SCHOOL,exact,100.0,100.0
158,WALKER,PROSPECT METHODIST CHURCH,,unmatched,88.88888888888889,23.671497584541058
159,WALKER,CROSSROADDS CHURCH OF CHRIST,CROSSROADDS CHURCH CHRIST,fuzzy,95.0,9.5
160,WALKER,NAUVOO CITY HALL,NAUVOO CITY HALL,exact,100.0,100.0
161,WALKER,NEW BETHANY CHURCH OF GOD,NEW BETHANY CHURCH GOD,fuzzy,95.0,28.148148148148152
162,WALKER,MCCOLLUM NATIONAL GUARD,,unmatched,90.47619047619048,33.47619047619048
163,WALKER,BEVILL STATE TECH.,BEVILL STATE TECH,exact,100.0,100.0
164,WALKER,DILLWORTH COMMUNITY BUILDING,DILLWORTH COMMUNITY BUILDING,exact,100.0,100.0
165,WALKER,NEW HOPE MISSIONARY,NEW HOPE MISSIONARY,exact,100.0,100.0
166,WALKER,WALKER COUNTY EMA BUILDING,WALKER COUNTY EMA BUILDING,exact,100.0,100.0
167,WALKER,PLEASANTFIELD COMMUNITY,,unmatched,72.72727272727273,9.393939393939412
168,WALKER,ARGO FIRE DEPARTMENT,ARGO FIRE DEPARTMENT,exact,100.0,100.0
169,WALKER,PINEYWOODS FIRE DEPARTMENT,PINEYWOODS FIRE DEPARTMENT,exact,100.0,100.0
170,WALKER,MANCHESTER COMMUNITY BUILDING,MANCHESTER COMMUNITY BUILDING,exact,100.0,100.0
171,WALKER,OLD HERMAN CHURCH,OLD HERMAN CHURCH,exact,100.0,100.0
172,WALKER,ABSENTEE,,non_geographic,100.0,100.0
173,WALKER,PROVISIONAL,,non_geographic,100.0,100.0
174,WALKER,SPARE,,unmatched,67.5,0.0
175,WASHINGTON,HOBSON FIRE HOUSE,HOBSON FIRE HOUSE,exact,100.0,100.0
176,WASHINGTON,FRANKVILLE FIRE HOUSE,FRANKVILLE FIRE HOUSE,exact,100.0,100.0
177,WASHINGTON,MILLRY FIRE HOUSE,MILLRY FIRE HOUSE,exact,100.0,100.0
178,WASHINGTON,RED CREEK FIRE HOUSE,RED CREEK FIRE HOUSE,exact,100.0,100.0
179,WASHINGTON,COPELAND FIRE HOUSE,,unmatched,73.07692307692307,0.0
180,WASHINGTON,YARBO FIRE HOUSE,YARBO FIRE HOUSE,exact,100.0,100.0
181,WASHINGTON,LATON HILL FIRE HOUSE,LATON HILL FIRE HOUSE,exact,100.0,100.0
182,WASHINGTON,FRUITDALE FIRE HOUSE,FRUITDALE FIRE HOUSE,exact,100.0,100.0
183,WASHINGTON,DEER PARK FIRE HOUSE,DEER PARK FIRE HOUSE,exact,100.0,100.0
184,WASHINGTON,CHARITY CHAPEL FIRE HOUSE,CHARITY CHAPEL FIRE HOUSE,exact,100.0,100.0
185,WASHINGTON,TIBBIE FIRE HOUSE,TIBBIE FIRE HOUSE,exact,100.0,100.0
186,WASHINGTON,FAIRFORD FIRE HOUSE,FAIRFORD FIRE HOUSE,exact,100.0,100.0
187,WASHINGTON,McINTOSH HIGH,,unmatched,72.38095238095238,29.523809523809526
188,WASHINGTON,WAGARVILLE FIRE HOUSE,WAGARVILLE FIRE HOUSE,exact,100.0,100.0
189,WASHINGTON,LEROY FIRE HOUSE,LEROY FIRE HOUSE,exact,100.0,100.0
190,WASHINGTON,ST. STEPHENS FIRE HOUSE,SAINT STEPHENS FIRE HOUSE,exact,100.0,100.0
191,WASHINGTON,CHATOM COURTHOUSE,CHATOM COURTHOUSE,exact,100.0,100.0
192,WASHINGTON,ABSENTEE,,non_geographic,100.0,100.0
193,WASHINGTON,PROVISIONAL,,non_geographic,100.0,100.0
194,WINSTON,DOUBLE SPRINGS COMMUNITY CNTR,,unmatched,76.0,0.0
195,WINSTON,NEIGHBORHOOD FAC. BUILDING,,unmatched,76.0,26.0
196,WINSTON,HOME ZONE BUILDING NEEDMORE,,unmatched,85.5,32.72222222222222
197,WINSTON,PEBBLE FIRE HOUSE,PEBBLE FIRE HOUSE,exact,100.0,100.0
198,WINSTON,21ST STREET GYM,21ST STREET GYM,exact,100.0,100.0
199,WINSTON,OLD UNION CHURCH,OLD UNION CHURCH,exact,100.0,100.0
200,WINSTON,CITY HALL LYNN,LYNN CITY HALL,fuzzy,95.0,9.5
201,WINSTON,BLACK POND FIRE STATION,,unmatched,77.55102040816327,21.02928127772848
202,WINSTON,FIRE DEPARTMENT ARLEY,ARLEY FIRE DEPARTMENT,fuzzy,95.0,14.777777777777786
203,WINSTON,FIRE DEPARTMENT HOUSTON,HOUSTON FIRE DEPARTMENT,fuzzy,95.0,15.833333333333343
204,WINSTON,FIRE STATION UPSHAW,,unmatched,69.66666666666666,19.904761904761898
205,WINSTON,ADDISON COMMUNITY CENTER,ADDISON COMMUNITY CENTER,exact,100.0,100.0
206,WINSTON,FIRE DEPARTMENT MORELAND,MORELAND FIRE DEPARTMENT,fuzzy,95.0,15.833333333333343
207,WINSTON,FIRE DEPARTMENT HELICON,HELICON FIRE DEPARTMENT,fuzzy,95.0,15.833333333333343
208,WINSTON,NESMITH COMMUNITY CENTER,NESMITH COMMUNITY CENTER,exact,100.0,100.0
209,WINSTON,DELMAR FIRE STATION,,unmatched,73.17073170731707,9.837398373983739
210,WINSTON,NATURAL BRIDGE COMMUNITY CNTR,,unmatched,76.0,0.0
211,WINSTON,ASHRIDGE FIRE DEPARTMENT,ASHRIDGE FIRE DEPARTMENT,exact,100.0,100.0
212,WINSTON,ABSENTEE,,non_geographic,100.0,100.0
213,WINSTON,PROVISIONAL,,non_geographic,100.0,100.0
214,AUTAUGA,JOURNEY CHURCH,20 JOURNEY CHURCH,fuzzy,95.0,9.5
215,AUTAUGA,TRINITY UNITED METHODIST CHURCH,,unmatched,85.5,0.0
216,AUTAUGA,CAMELLIA BAPTIST CHURCH,CAMELLIA BAPTIST CHURCH,exact,100.0,100.0
217,AUTAUGA,PRATTMONT BAPTIST CHURCH,PRATTMONT BAPTIST CHURCH,exact,100.0,100.0
218,AUTAUGA,BOOTH VOLUNTEER FIRE DEPT,90 BOOTH VOLUNTEER FIRE DEPARTMENT,fuzzy,95.38461538461537,10.563186813186803
219,AUTAUGA,JONES COMMUNTY CTR,,unmatched,91.30434782608697,35.91973244147158
220,AUTAUGA,SAFE HARBOR MINISTRIES,,unmatched,46.34146341463414,2.8632025450689227
221,AUTAUGA,160 SAFE HARBOR MINISTRIES,,unmatched,46.34146341463414,2.8632025450689227
222,AUTAUGA,WHITE CITY VOLUNTEER FIRE DEPT,50 WHITE CITY VOLUNTEER FIRE DEPARTMENT,fuzzy,96.0,15.491525423728817
223,AUTAUGA,BILLINGSLEY GOVT CTR,,unmatched,68.0,12.615384615384613
224,AUTAUGA,MARBURY MIDDLE SCHOOL BAND ROOM,,unmatched,88.66666666666666,48.166666666666664
225,AUTAUGA,PINE LEVEL CULTURAL CTR,70 PINE LEVEL CULTURAL CENTER,fuzzy,95.0,38.75
226,AUTAUGA,UPPER KINGSTON COMMUNITY CTR,,unmatched,90.0,15.853658536585371
227,AUTAUGA,AUTAUGAVILLE VOLUNTEER FIRE DEPT,AUTAUGAVILLE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
228,AUTAUGA,PRATTVILLE CHAMBER OF COMMERCE,,unmatched,90.0,42.63157894736841
229,AUTAUGA,INDEPENDENCE VOLUNTEER FIRE DEPT,80 INDEPENDENCE VOLUNTEER FIRE DEPARTMENT,fuzzy,96.20253164556962,15.694057069298438
230,AUTAUGA,CENTRAL ALABAMA ELECTRIC COOP,,unmatched,85.5,40.5
231,AUTAUGA,OLD KINGSTON VOLUNTEER FIRE DEPT,OLD KINGSTON VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
232,AUTAUGA,EAST MEMORIAL CHRISTIAN ACADEMY,,unmatched,85.5,0.0
233,AUTAUGA,ABSENTEE,,non_geographic,100.0,100.0
234,AUTAUGA,PROVISIONAL,,non_geographic,100.0,100.0
235,BALDWIN,LITTLE RIVER FERGUSON STORE,,unmatched,88.88888888888889,41.431261770244824
236,BALDWIN,TENSAW VFD,TENSAW VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
237,BALDWIN,VAUGHN COMMUNITY CENTER,VAUGHN COMMUNITY CENTER,exact,100.0,100.0
238,BALDWIN,CROSSROADS DURANT,CROSSROADS DURANT,exact,100.0,100.0
239,BALDWIN,DOUGLASVILLE COMMUNITY CENTER,,unmatched,85.71428571428572,0.2142857142857224
240,BALDWIN,BROMLEY VFD SUBST,BROMLEY VOLUNTEER FIRE DEPARTMENT SUBST,exact,100.0,100.0
241,BALDWIN,NEW LIFE ASSEMBLY OF GOD,NEW LIFE ASSEMBLY OF GOD,exact,100.0,100.0
242,BALDWIN,ELLISVILLE COMMUNITY CENTER,ELLISVILLE COMMUNITY CENTER,exact,100.0,100.0
243,BALDWIN,LOXLEY TOWN HALL,LOXLEY TOWN HALL,exact,100.0,100.0
244,BALDWIN,LOTTIE VFD,LOTTIE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
245,BALDWIN,STOCKTON CIVIC BUILDING,STOCKTON CIVIC BUILDING,exact,100.0,100.0
246,BALDWIN,RABUN VFD,RABUN VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
247,BALDWIN,PERDIDO VFD,PERDIDO VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
248,BALDWIN,BAY MINETTE CIVIC CENTER,BAY MINETTE CIVIC CENTER,exact,100.0,100.0
249,BALDWIN,PINEGROVE VFD,PINEGROVE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
250,BALDWIN,WHITEHOUSE FORK VFD,,unmatched,90.0,5.178571428571431
251,BALDWIN,STAPLETON COMMUNITY HALL,,unmatched,85.5,19.73076923076924
252,BALDWIN,GATESWOOD VFD,GATESWOOD VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
253,BALDWIN,CLEAR SPRINGS FELLOWSHIP HALL,,unmatched,85.5,1.0555555555555571
254,BALDWIN,ROSINTON METHODIST,ROSINTON METHODIST,exact,100.0,100.0
255,BALDWIN,BELFOREST COMMUNITY CENTER,BELFOREST COMMUNITY CENTER,exact,100.0,100.0
256,BALDWIN,SILVERHILL TOWN HALL,SILVERHILL TOWN HALL,exact,100.0,100.0
257,BALDWIN,ROBERTSDALE CITY HALL,ROBERTSDALE CITY HALL,exact,100.0,100.0
258,BALDWIN,ELSANOR COMMUNITY CENTER,ELSANOR COMMUNITY,fuzzy,95.0,11.0
259,BALDWIN,SEMINOLE FIRE HOUSE,,unmatched,85.5,0.0
260,BALDWIN,LILLIAN COMMUNITY,LILLIAN COMMUNITY,exact,100.0,100.0
261,BALDWIN,PERDIDO BEACH VFD,PERDIDO BEACH VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
262,BALDWIN,MARLOW VFD,MARLOW VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
