model_run_id,state_code,cycle,chamber,races,lag_context_rows,finance_complete_rows,raw_gap_mae,war_mae,war_bias
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MO,2018,lower,117,0,0,8.13732421906302,5.4781366767747395,-0.3692586024115672
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MO,2018,upper,16,0,0,6.514133998009168,6.2595852561536365,-0.4457110657428609
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MO,2020,lower,80,0,0,5.511467362294553,4.398380965142374,-0.20461942514660172
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MO,2020,upper,10,0,0,4.159135768071403,3.0538476517706905,0.47295048712975
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MO,2022,lower,69,0,0,6.54662735168842,3.6943546575252393,-0.20545486632094012
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MO,2022,upper,11,0,0,8.222283756827492,2.881483205050881,-1.8644503346832375
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MO,2024,lower,103,0,0,4.076060507107553,3.717354884433517,0.6174977121369718
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MO,2024,upper,6,0,0,4.316837788592444,4.068427002631152,3.0084859088321885
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MS,2019,lower,24,0,0,17.635180793023764,13.458360418206206,0.4676420693284324
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MS,2019,upper,16,0,0,12.76650012512604,6.198622143484511,-0.1823494204379713
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MS,2023,lower,9,0,0,13.817950132478915,8.671081646807744,-2.7436790633914003
WAR-POST2016-V3-58FF952DE4FACDAF75BD,MS,2023,upper,7,0,0,8.261140668498319,7.09760073017893,-5.264607293349719
WAR-POST2016-V3-58FF952DE4FACDAF75BD,NC,2018,lower,117,0,117,8.937462455117616,8.173015374111515,0.10644260895568328
WAR-POST2016-V3-58FF952DE4FACDAF75BD,NC,2018,upper,50,0,50,9.098268802589223,7.755251712753061,-0.003463114868170134
WAR-POST2016-V3-58FF952DE4FACDAF75BD,NC,2020,lower,107,0,107,4.316455572778142,4.556830881294235,0.11501408556315974
WAR-POST2016-V3-58FF952DE4FACDAF75BD,NC,2020,upper,49,0,49,3.226163469937751,3.492499541100756,-0.17770622405763598
WAR-POST2016-V3-58FF952DE4FACDAF75BD,NC,2022,lower,81,0,81,3.4715166330748266,2.950911585689229,-0.3564395495086283
WAR-POST2016-V3-58FF952DE4FACDAF75BD,NC,2022,upper,35,0,35,2.776877235981221,2.437908863178021,0.6531462610508074
WAR-POST2016-V3-58FF952DE4FACDAF75BD,NC,2024,lower,68,0,68,20.185022867541466,5.269478589937693,-1.1152143754657882
WAR-POST2016-V3-58FF952DE4FACDAF75BD,NC,2024,upper,23,0,23,20.475619441217177,4.491452261457804,-1.9275548857202012
WAR-POST2016-V3-58FF952DE4FACDAF75BD,OK,2018,lower,73,0,73,11.903848373294776,9.163268271958433,-0.026352935500100212
WAR-POST2016-V3-58FF952DE4FACDAF75BD,OK,2018,upper,18,0,17,9.951636020095748,7.425791697378419,-2.226854553181784
WAR-POST2016-V3-58FF952DE4FACDAF75BD,OK,2020,lower,36,0,35,10.160231666242396,8.42729695406527,1.2998321813257097
WAR-POST2016-V3-58FF952DE4FACDAF75BD,OK,2020,upper,12,0,12,10.245767855028381,8.660013662380734,-4.036295185715216
WAR-POST2016-V3-58FF952DE4FACDAF75BD,OK,2022,lower,29,0,27,4.82745044829041,3.977340963427064,1.6226960037582097
WAR-POST2016-V3-58FF952DE4FACDAF75BD,OK,2022,upper,7,0,7,6.425036649172999,6.371052422095462,-4.802854223868044
WAR-POST2016-V3-58FF952DE4FACDAF75BD,OK,2024,lower,24,0,23,7.1835663917487835,5.702449397887932,1.287440083055076
WAR-POST2016-V3-58FF952DE4FACDAF75BD,OK,2024,upper,5,0,4,5.379382304293922,5.389732859976403,-4.842384310480668
WAR-POST2016-V3-58FF952DE4FACDAF75BD,SC,2018,lower,45,0,40,9.287567628303538,7.038015816057464,-0.45105347684182706
WAR-POST2016-V3-58FF952DE4FACDAF75BD,SC,2020,lower,51,0,47,7.010599669564136,4.570518003081141,-0.3322633045985812
WAR-POST2016-V3-58FF952DE4FACDAF75BD,SC,2020,upper,30,0,29,6.393480025473617,3.951293760668398,0.20313403321710327
WAR-POST2016-V3-58FF952DE4FACDAF75BD,SC,2022,lower,50,0,48,5.619074767082742,4.005964645353942,0.7060046835096404
WAR-POST2016-V3-58FF952DE4FACDAF75BD,SC,2024,lower,42,0,42,5.870979934496019,4.023725964948229,-0.24842644449003348
WAR-POST2016-V3-58FF952DE4FACDAF75BD,SC,2024,upper,18,0,18,5.8121332780090125,4.097648946571053,0.6640308492060737
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TN,2018,lower,73,73,73,12.547807304280095,5.094506092095857,-0.4912418434573049
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TN,2018,upper,12,12,12,12.523008285131338,2.6047069612414897,-0.029655832754229488
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TN,2020,lower,38,38,37,4.134751837943764,2.926081756261429,0.28706554776175414
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TN,2020,upper,9,9,9,5.4917668915974325,3.1999835573179363,-1.6409437545831445
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TN,2022,lower,36,36,36,3.1474918500049887,3.133914787689787,0.132532781540046
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TN,2022,upper,8,8,8,2.660609928822206,2.359422706555646,-0.3093117736998652
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TN,2024,lower,60,60,60,3.304318846085986,2.556820972698069,0.23581663040826087
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TN,2024,upper,10,10,10,2.652983796495408,1.6110978500771762,-1.1490095162574268
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TX,2018,lower,94,94,92,6.077840014112405,5.1894880892787825,0.045200762516308855
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TX,2018,upper,13,13,13,7.286355148187861,5.513449421751629,3.3827940460219192
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TX,2020,lower,94,94,91,6.214564140704588,3.305252711710877,-0.4802731098311054
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TX,2020,upper,13,13,13,6.462355206590633,3.731961240208393,2.3604118227667543
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TX,2022,lower,80,80,78,2.430016904577278,2.364591625020444,-0.25756713822412947
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TX,2022,upper,18,18,18,2.639373051924513,2.240384333062035,1.0184360269482824
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TX,2024,lower,89,88,86,3.5325791834276443,2.2850341651966,-0.11171341089910565
WAR-POST2016-V3-58FF952DE4FACDAF75BD,TX,2024,upper,10,10,10,4.41106734532193,2.0521883378758767,0.6501921905657949
WAR-POST2016-V3-58FF952DE4FACDAF75BD,VA,2019,lower,65,0,64,21.254881205055824,15.590453464274637,0.2207223595025135
WAR-POST2016-V3-58FF952DE4FACDAF75BD,VA,2019,upper,20,0,19,24.113497559269366,16.237464316243994,-0.015874610846113236
WAR-POST2016-V3-58FF952DE4FACDAF75BD,VA,2023,lower,38,0,37,24.385157677457503,21.10202586705583,-0.9043613836967144
WAR-POST2016-V3-58FF952DE4FACDAF75BD,VA,2023,upper,19,0,18,28.357788097664322,22.207911809677277,2.325152461956108
